time,play_by_play,UCLA,USC,quarter,date
10:00,Start game,0,0,1,"February 13, 2025"
9:58,Jump Ball won by USC,0,0,1,"February 13, 2025"
9:58,Jump Ball lost by UCLA,0,0,1,"February 13, 2025"
9:43,JuJu Watkins missed Jumper.,0,0,1,"February 13, 2025"
9:38,Kiki Rice Defensive Rebound.,0,0,1,"February 13, 2025"
9:34,Kiki Rice missed Layup.,0,0,1,"February 13, 2025"
9:34,JuJu Watkins Block.,0,0,1,"February 13, 2025"
9:31,Rayah Marshall Defensive Rebound.,0,0,1,"February 13, 2025"
9:27,Talia von Oelhoffen made Three Point Jumper. Assisted by Kiki Iriafen.,0,3,1,"February 13, 2025"
9:09,Angela Dugalic Turnover.,0,3,1,"February 13, 2025"
8:54,Kennedy Smith missed Three Point Jumper.,0,3,1,"February 13, 2025"
8:49,Lauren Betts Defensive Rebound.,0,3,1,"February 13, 2025"
8:39,Foul on Rayah Marshall.,0,3,1,"February 13, 2025"
8:39,Lauren Betts made Free Throw.,1,3,1,"February 13, 2025"
8:39,Lauren Betts made Free Throw.,2,3,1,"February 13, 2025"
8:16,Rayah Marshall missed Jumper.,2,3,1,"February 13, 2025"
8:12,Angela Dugalic Defensive Rebound.,2,3,1,"February 13, 2025"
8:02,Lauren Betts missed Jumper.,2,3,1,"February 13, 2025"
7:59,JuJu Watkins Defensive Rebound.,2,3,1,"February 13, 2025"
7:51,Rayah Marshall missed Jumper.,2,3,1,"February 13, 2025"
7:47,Londynn Jones Defensive Rebound.,2,3,1,"February 13, 2025"
7:42,Gabriela Jaquez made Layup. Assisted by Londynn Jones.,4,3,1,"February 13, 2025"
7:21,Kennedy Smith Turnover.,4,3,1,"February 13, 2025"
7:21,Subbing out for USC-Rayah Marshall,4,3,1,"February 13, 2025"
7:21,Subbing in for USC-Clarice Akunwafo,4,3,1,"February 13, 2025"
7:06,Gabriela Jaquez missed Jumper.,4,3,1,"February 13, 2025"
7:02,Kiki Iriafen Defensive Rebound.,4,3,1,"February 13, 2025"
6:50,JuJu Watkins made Three Point Jumper.,4,6,1,"February 13, 2025"
6:31,Foul on Kennedy Smith.,4,6,1,"February 13, 2025"
6:31,Kiki Rice made Free Throw.,5,6,1,"February 13, 2025"
6:31,Kiki Rice made Free Throw.,6,6,1,"February 13, 2025"
6:31,Subbing out for UCLA-Angela Dugalic,6,6,1,"February 13, 2025"
6:31,Subbing in for UCLA-Janiah Barker,6,6,1,"February 13, 2025"
6:24,Talia von Oelhoffen Turnover.,6,6,1,"February 13, 2025"
6:10,Subbing out for USC-Kennedy Smith,6,6,1,"February 13, 2025"
6:10,Subbing out for USC-Talia von Oelhoffen,6,6,1,"February 13, 2025"
6:10,Subbing in for USC-Kayleigh Heckel,6,6,1,"February 13, 2025"
6:10,Subbing in for USC-Avery Howell,6,6,1,"February 13, 2025"
5:56,Janiah Barker made Layup. Assisted by Lauren Betts.,8,6,1,"February 13, 2025"
5:47,JuJu Watkins made Jumper.,8,8,1,"February 13, 2025"
5:29,Londynn Jones missed Jumper.,8,8,1,"February 13, 2025"
5:24,Kiki Iriafen Defensive Rebound.,8,8,1,"February 13, 2025"
5:13,JuJu Watkins made Three Point Jumper.,8,11,1,"February 13, 2025"
4:45,Lauren Betts Turnover.,8,11,1,"February 13, 2025"
4:45,Kayleigh Heckel Steal.,8,11,1,"February 13, 2025"
4:40,JuJu Watkins missed Three Point Jumper.,8,11,1,"February 13, 2025"
4:38,Kiki Rice Defensive Rebound.,8,11,1,"February 13, 2025"
4:38,Official TV Timeout,8,11,1,"February 13, 2025"
4:38,Subbing out for UCLA-Londynn Jones,8,11,1,"February 13, 2025"
4:38,Subbing out for UCLA-Gabriela Jaquez,8,11,1,"February 13, 2025"
4:38,Subbing in for UCLA-Elina Aarnisalo,8,11,1,"February 13, 2025"
4:38,Subbing in for UCLA-Timea Gardiner,8,11,1,"February 13, 2025"
4:26,Janiah Barker Turnover.,8,11,1,"February 13, 2025"
4:26,Clarice Akunwafo Steal.,8,11,1,"February 13, 2025"
4:18,Foul on Elina Aarnisalo.,8,11,1,"February 13, 2025"
4:18,Kayleigh Heckel made Free Throw.,8,12,1,"February 13, 2025"
4:18,Kayleigh Heckel made Free Throw.,8,13,1,"February 13, 2025"
4:09,Timea Gardiner missed Three Point Jumper.,8,13,1,"February 13, 2025"
4:06,Clarice Akunwafo Defensive Rebound.,8,13,1,"February 13, 2025"
3:58,Kiki Iriafen made Layup. Assisted by JuJu Watkins.,8,15,1,"February 13, 2025"
3:37,Janiah Barker made Jumper. Assisted by Elina Aarnisalo.,10,15,1,"February 13, 2025"
3:30,Foul on Janiah Barker.,10,15,1,"February 13, 2025"
3:30,Subbing out for USC-Avery Howell,10,15,1,"February 13, 2025"
3:30,Subbing out for USC-Clarice Akunwafo,10,15,1,"February 13, 2025"
3:30,Subbing in for USC-Kennedy Smith,10,15,1,"February 13, 2025"
3:30,Subbing in for USC-Rayah Marshall,10,15,1,"February 13, 2025"
3:30,Subbing out for UCLA-Kiki Rice,10,15,1,"February 13, 2025"
3:30,Subbing out for UCLA-Lauren Betts,10,15,1,"February 13, 2025"
3:30,Subbing in for UCLA-Londynn Jones,10,15,1,"February 13, 2025"
3:30,Subbing in for UCLA-Angela Dugalic,10,15,1,"February 13, 2025"
3:26,JuJu Watkins made Three Point Jumper. Assisted by Kiki Iriafen.,10,18,1,"February 13, 2025"
3:18,Timea Gardiner missed Three Point Jumper.,10,18,1,"February 13, 2025"
3:14,Kiki Iriafen Defensive Rebound.,10,18,1,"February 13, 2025"
3:05,Kiki Iriafen missed Jumper.,10,18,1,"February 13, 2025"
3:01,Elina Aarnisalo Defensive Rebound.,10,18,1,"February 13, 2025"
2:55,Londynn Jones missed Three Point Jumper.,10,18,1,"February 13, 2025"
2:53,USC Deadball Team Rebound.,10,18,1,"February 13, 2025"
2:53,Foul on Janiah Barker.,10,18,1,"February 13, 2025"
2:53,Subbing out for USC-Kiki Iriafen,10,18,1,"February 13, 2025"
2:53,Subbing in for USC-Talia von Oelhoffen,10,18,1,"February 13, 2025"
2:53,Subbing in for UCLA-Gabriela Jaquez,10,18,1,"February 13, 2025"
2:53,Subbing out for UCLA-Janiah Barker,10,18,1,"February 13, 2025"
2:40,Kayleigh Heckel Turnover.,10,18,1,"February 13, 2025"
2:40,Angela Dugalic Steal.,10,18,1,"February 13, 2025"
2:39,Foul on Londynn Jones.,10,18,1,"February 13, 2025"
2:39,Londynn Jones Turnover.,10,18,1,"February 13, 2025"
2:30,Kayleigh Heckel made Layup.,10,20,1,"February 13, 2025"
2:22,UCLA Timeout,10,20,1,"February 13, 2025"
2:22,Subbing out for UCLA-Elina Aarnisalo,10,20,1,"February 13, 2025"
2:22,Subbing out for UCLA-Timea Gardiner,10,20,1,"February 13, 2025"
2:22,Subbing in for UCLA-Kiki Rice,10,20,1,"February 13, 2025"
2:22,Subbing in for UCLA-Lauren Betts,10,20,1,"February 13, 2025"
2:09,Gabriela Jaquez missed Three Point Jumper.,10,20,1,"February 13, 2025"
